run_name,datetime,hyperparameters,epoch,train_loss,test_loss,accuracy_top1
prod_7,2025-07-23 22:13:34,"{'device': 'cuda', 'lr': 0.01, 'model': 'resnet18'}",10,0.3593,3.3986,0.4996
prod_7,2025-07-23 22:13:34,"{'device': 'cuda', 'lr': 0.01, 'model': 'resnet18'}",11,0.1862,3.1962,0.5312
prod_7,2025-07-23 22:13:34,"{'device': 'cuda', 'lr': 0.01, 'model': 'resnet18'}",12,0.1033,3.1421,0.5608
prod_7,2025-07-23 22:13:34,"{'device': 'cuda', 'lr': 0.01, 'model': 'resnet18'}",13,0.0606,2.8729,0.5963
prod_7,2025-07-23 22:13:34,"{'device': 'cuda', 'lr': 0.01, 'model': 'resnet18'}",14,0.0320,2.6765,0.6309
prod_7,2025-07-23 22:13:34,"{'device': 'cuda', 'lr': 0.01, 'model': 'resnet18'}",15,0.0196,2.5874,0.6522
prod_7,2025-07-23 22:13:34,"{'device': 'cuda', 'lr': 0.01, 'model': 'resnet18'}",16,0.0110,2.5032,0.6636
prod_7,2025-07-23 22:13:34,"{'device': 'cuda', 'lr': 0.01, 'model': 'resnet18'}",17,0.0065,2.4094,0.6724
prod_7,2025-07-23 22:13:34,"{'device': 'cuda', 'lr': 0.01, 'model': 'resnet18'}",18,0.0040,2.3921,0.6791
prod_7,2025-07-23 22:13:34,"{'device': 'cuda', 'lr': 0.01, 'model': 'resnet18'}",19,0.0029,2.3605,0.6814
prod_7,2025-07-23 22:13:34,"{'device': 'cuda', 'lr': 0.01, 'model': 'resnet18'}",20,0.0021,2.3631,0.6819
prod_7,2025-07-23 22:13:34,"{'device': 'cuda', 'lr': 0.01, 'model': 'resnet18'}",21,0.0018,2.3571,0.6833
prod_7,2025-07-23 22:13:34,"{'device': 'cuda', 'lr': 0.01, 'model': 'resnet18'}",22,0.0015,2.3568,0.6833
prod_7,2025-07-23 22:13:34,"{'device': 'cuda', 'lr': 0.01, 'model': 'resnet18'}",23,0.0014,2.3565,0.6832
prod_7,2025-07-23 22:13:34,"{'device': 'cuda', 'lr': 0.01, 'model': 'resnet18'}",24,0.0013,2.3575,0.6836
prod_7,2025-07-23 22:13:34,"{'device': 'cuda', 'lr': 0.01, 'model': 'resnet18'}",25,0.0013,2.3562,0.6834
prod_8,2025-07-23 23:18:08,"{'device': 'cuda', 'lr': 0.01, 'model': 'resnet18'}",1,9.7253,10.2937,0.0032
prod_8,2025-07-23 23:18:08,"{'device': 'cuda', 'lr': 0.01, 'model': 'resnet18'}",2,8.6406,9.3455,0.0267
prod_8,2025-07-23 23:18:08,"{'device': 'cuda', 'lr': 0.01, 'model': 'resnet18'}",3,5.9027,8.2509,0.0510
prod_8,2025-07-23 23:18:08,"{'device': 'cuda', 'lr': 0.01, 'model': 'resnet18'}",4,3.9751,7.4764,0.0714
prod_8,2025-07-23 23:18:08,"{'device': 'cuda', 'lr': 0.01, 'model': 'resnet18'}",5,3.0673,7.2646,0.0816
prod_8,2025-07-23 23:18:08,"{'device': 'cuda', 'lr': 0.01, 'model': 'resnet18'}",6,4.3840,8.4763,0.0569
prod_8,2025-07-23 23:18:08,"{'device': 'cuda', 'lr': 0.01, 'model': 'resnet18'}",7,2.8454,3.9753,0.3490
prod_8,2025-07-23 23:18:08,"{'device': 'cuda', 'lr': 0.01, 'model': 'resnet18'}",8,1.3090,3.6581,0.4249
prod_8,2025-07-23 23:18:08,"{'device': 'cuda', 'lr': 0.01, 'model': 'resnet18'}",9,0.6690,3.4375,0.4722
prod_8,2025-07-23 23:18:08,"{'device': 'cuda', 'lr': 0.01, 'model': 'resnet18'}",10,0.3412,3.4116,0.4872
prod_8,2025-07-23 23:18:08,"{'device': 'cuda', 'lr': 0.01, 'model': 'resnet18'}",11,0.1865,3.1704,0.5378
prod_8,2025-07-23 23:18:08,"{'device': 'cuda', 'lr': 0.01, 'model': 'resnet18'}",12,0.1030,2.8734,0.5844
prod_8,2025-07-23 23:18:08,"{'device': 'cuda', 'lr': 0.01, 'model': 'resnet18'}",13,0.0615,2.7448,0.6138
prod_8,2025-07-23 23:18:08,"{'device': 'cuda', 'lr': 0.01, 'model': 'resnet18'}",14,0.0345,2.6824,0.6285
prod_8,2025-07-23 23:18:08,"{'device': 'cuda', 'lr': 0.01, 'model': 'resnet18'}",15,0.0206,2.4804,0.6593
prod_8,2025-07-23 23:18:08,"{'device': 'cuda', 'lr': 0.01, 'model': 'resnet18'}",16,0.0119,2.4939,0.6731
prod_8,2025-07-23 23:18:08,"{'device': 'cuda', 'lr': 0.01, 'model': 'resnet18'}",17,0.0068,2.3761,0.6800
prod_8,2025-07-23 23:18:08,"{'device': 'cuda', 'lr': 0.01, 'model': 'resnet18'}",18,0.0044,2.3371,0.6884
prod_8,2025-07-23 23:18:08,"{'device': 'cuda', 'lr': 0.01, 'model': 'resnet18'}",19,0.0029,2.3251,0.6880
prod_8,2025-07-23 23:18:08,"{'device': 'cuda', 'lr': 0.01, 'model': 'resnet18'}",20,0.0023,2.3063,0.6904
prod_8,2025-07-23 23:18:08,"{'device': 'cuda', 'lr': 0.01, 'model': 'resnet18'}",21,0.0018,2.3013,0.6911
prod_8,2025-07-23 23:18:08,"{'device': 'cuda', 'lr': 0.01, 'model': 'resnet18'}",22,0.0015,2.3012,0.6912
prod_8,2025-07-23 23:18:08,"{'device': 'cuda', 'lr': 0.01, 'model': 'resnet18'}",23,0.0014,2.3034,0.6909
prod_8,2025-07-23 23:18:08,"{'device': 'cuda', 'lr': 0.01, 'model': 'resnet18'}",24,0.0013,2.3019,0.6915
prod_8,2025-07-23 23:18:08,"{'device': 'cuda', 'lr': 0.01, 'model': 'resnet18'}",25,0.0013,2.3019,0.6911
prod_9,2025-07-24 00:22:45,"{'device': 'cuda', 'lr': 0.01, 'model': 'resnet18'}",1,9.7537,10.2010,0.0038
prod_9,2025-07-24 00:22:45,"{'device': 'cuda', 'lr': 0.01, 'model': 'resnet18'}",2,8.6470,9.3740,0.0271
prod_9,2025-07-24 00:22:45,"{'device': 'cuda', 'lr': 0.01, 'model': 'resnet18'}",3,5.9050,8.2750,0.0499
prod_9,2025-07-24 00:22:45,"{'device': 'cuda', 'lr': 0.01, 'model': 'resnet18'}",4,3.9646,7.4511,0.0714
prod_9,2025-07-24 00:22:45,"{'device': 'cuda', 'lr': 0.01, 'model': 'resnet18'}",5,3.0579,7.2338,0.0829
prod_9,2025-07-24 00:22:45,"{'device': 'cuda', 'lr': 0.01, 'model': 'resnet18'}",6,4.4184,7.7007,0.0934
prod_9,2025-07-24 00:22:45,"{'device': 'cuda', 'lr': 0.01, 'model': 'resnet18'}",7,2.8754,4.1740,0.3331
prod_9,2025-07-24 00:22:45,"{'device': 'cuda', 'lr': 0.01, 'model': 'resnet18'}",8,1.3237,3.9407,0.3843
prod_9,2025-07-24 00:22:45,"{'device': 'cuda', 'lr': 0.01, 'model': 'resnet18'}",9,0.6708,3.4960,0.4579
prod_9,2025-07-24 00:22:45,"{'device': 'cuda', 'lr': 0.01, 'model': 'resnet18'}",10,0.3519,3.5811,0.4807
prod_9,2025-07-24 00:22:45,"{'device': 'cuda', 'lr': 0.01, 'model': 'resnet18'}",11,0.1862,3.2861,0.5322
prod_9,2025-07-24 00:22:45,"{'device': 'cuda', 'lr': 0.01, 'model': 'resnet18'}",12,0.1015,2.9753,0.5766
prod_9,2025-07-24 00:22:45,"{'device': 'cuda', 'lr': 0.01, 'model': 'resnet18'}",13,0.0559,2.8527,0.6027
prod_9,2025-07-24 00:22:45,"{'device': 'cuda', 'lr': 0.01, 'model': 'resnet18'}",14,0.0315,2.6548,0.6358
prod_9,2025-07-24 00:22:45,"{'device': 'cuda', 'lr': 0.01, 'model': 'resnet18'}",15,0.0191,2.5683,0.6563
prod_9,2025-07-24 00:22:45,"{'device': 'cuda', 'lr': 0.01, 'model': 'resnet18'}",16,0.0126,2.5051,0.6655
prod_9,2025-07-24 00:22:45,"{'device': 'cuda', 'lr': 0.01, 'model': 'resnet18'}",17,0.0071,2.3958,0.6801
prod_9,2025-07-24 00:22:45,"{'device': 'cuda', 'lr': 0.01, 'model': 'resnet18'}",18,0.0042,2.3709,0.6848
prod_9,2025-07-24 00:22:45,"{'device': 'cuda', 'lr': 0.01, 'model': 'resnet18'}",19,0.0029,2.3418,0.6869
prod_9,2025-07-24 00:22:45,"{'device': 'cuda', 'lr': 0.01, 'model': 'resnet18'}",20,0.0022,2.3325,0.6875
prod_9,2025-07-24 00:22:45,"{'device': 'cuda', 'lr': 0.01, 'model': 'resnet18'}",21,0.0018,2.3258,0.6878
prod_9,2025-07-24 00:22:45,"{'device': 'cuda', 'lr': 0.01, 'model': 'resnet18'}",22,0.0016,2.3258,0.6879
prod_9,2025-07-24 00:22:45,"{'device': 'cuda', 'lr': 0.01, 'model': 'resnet18'}",23,0.0014,2.3254,0.6881
prod_9,2025-07-24 00:22:45,"{'device': 'cuda', 'lr': 0.01, 'model': 'resnet18'}",24,0.0013,2.3265,0.6881
prod_9,2025-07-24 00:22:45,"{'device': 'cuda', 'lr': 0.01, 'model': 'resnet18'}",25,0.0013,2.3266,0.6878
prod_10,2025-07-24 01:27:05,"{'device': 'cuda', 'lr': 0.01, 'model': 'resnet18'}",1,9.6838,10.1489,0.0057
prod_10,2025-07-24 01:27:05,"{'device': 'cuda', 'lr': 0.01, 'model': 'resnet18'}",2,8.5656,9.4722,0.0262
prod_10,2025-07-24 01:27:05,"{'device': 'cuda', 'lr': 0.01, 'model': 'resnet18'}",3,5.8838,8.3007,0.0484
prod_10,2025-07-24 01:27:05,"{'device': 'cuda', 'lr': 0.01, 'model': 'resnet18'}",4,3.9392,7.5151,0.0689
prod_10,2025-07-24 01:27:05,"{'device': 'cuda', 'lr': 0.01, 'model': 'resnet18'}",5,3.0469,7.3003,0.0800
prod_10,2025-07-24 01:27:05,"{'device': 'cuda', 'lr': 0.01, 'model': 'resnet18'}",6,4.4776,7.5025,0.0840
prod_10,2025-07-24 01:27:05,"{'device': 'cuda', 'lr': 0.01, 'model': 'resnet18'}",7,2.9426,4.6674,0.2649
prod_10,2025-07-24 01:27:05,"{'device': 'cuda', 'lr': 0.01, 'model': 'resnet18'}",8,1.3365,3.4366,0.4282
prod_10,2025-07-24 01:27:05,"{'device': 'cuda', 'lr': 0.01, 'model': 'resnet18'}",9,0.6803,3.4095,0.4748
prod_10,2025-07-24 01:27:05,"{'device': 'cuda', 'lr': 0.01, 'model': 'resnet18'}",10,0.3535,3.5946,0.4905
prod_10,2025-07-24 01:27:05,"{'device': 'cuda', 'lr': 0.01, 'model': 'resnet18'}",11,0.1850,3.1734,0.5370
prod_10,2025-07-24 01:27:05,"{'device': 'cuda', 'lr': 0.01, 'model': 'resnet18'}",12,0.1041,2.9535,0.5794
prod_10,2025-07-24 01:27:05,"{'device': 'cuda', 'lr': 0.01, 'model': 'resnet18'}",13,0.0571,2.7315,0.6205
prod_10,2025-07-24 01:27:05,"{'device': 'cuda', 'lr': 0.01, 'model': 'resnet18'}",14,0.0319,2.6358,0.6368
prod_10,2025-07-24 01:27:05,"{'device': 'cuda', 'lr': 0.01, 'model': 'resnet18'}",15,0.0190,2.5458,0.6574
prod_10,2025-07-24 01:27:05,"{'device': 'cuda', 'lr': 0.01, 'model': 'resnet18'}",16,0.0118,2.4638,0.6672
prod_10,2025-07-24 01:27:05,"{'device': 'cuda', 'lr': 0.01, 'model': 'resnet18'}",17,0.0067,2.3834,0.6813
prod_10,2025-07-24 01:27:05,"{'device': 'cuda', 'lr': 0.01, 'model': 'resnet18'}",18,0.0043,2.3461,0.6845
prod_10,2025-07-24 01:27:05,"{'device': 'cuda', 'lr': 0.01, 'model': 'resnet18'}",19,0.0028,2.3323,0.6861
prod_10,2025-07-24 01:27:05,"{'device': 'cuda', 'lr': 0.01, 'model': 'resnet18'}",20,0.0022,2.3190,0.6874
prod_10,2025-07-24 01:27:05,"{'device': 'cuda', 'lr': 0.01, 'model': 'resnet18'}",21,0.0018,2.3190,0.6883
prod_10,2025-07-24 01:27:05,"{'device': 'cuda', 'lr': 0.01, 'model': 'resnet18'}",22,0.0015,2.3153,0.6883
prod_10,2025-07-24 01:27:05,"{'device': 'cuda', 'lr': 0.01, 'model': 'resnet18'}",23,0.0014,2.3181,0.6883
prod_10,2025-07-24 01:27:05,"{'device': 'cuda', 'lr': 0.01, 'model': 'resnet18'}",24,0.0013,2.3149,0.6884
prod_10,2025-07-24 01:27:05,"{'device': 'cuda', 'lr': 0.01, 'model': 'resnet18'}",25,0.0013,2.3161,0.6888
